"","datetime_est","datetime_utc","sun","sky_cover"
"3676",2024-06-02 04:00:00,2024-06-02 08:00:00,0,8
"3677",2024-06-02 05:00:00,2024-06-02 09:00:00,0,8
"3678",2024-06-02 06:00:00,2024-06-02 10:00:00,0,8
"3679",2024-06-02 07:00:00,2024-06-02 11:00:00,1,8
"3680",2024-06-02 08:00:00,2024-06-02 12:00:00,1,8
"3681",2024-06-02 09:00:00,2024-06-02 13:00:00,1,8
"3682",2024-06-02 10:00:00,2024-06-02 14:00:00,1,8
"3683",2024-06-02 11:00:00,2024-06-02 15:00:00,1,8
"3684",2024-06-02 12:00:00,2024-06-02 16:00:00,1,8
"3685",2024-06-02 13:00:00,2024-06-02 17:00:00,1,8
"3686",2024-06-02 14:00:00,2024-06-02 18:00:00,1,8
"3687",2024-06-02 15:00:00,2024-06-02 19:00:00,1,8
"3688",2024-06-02 16:00:00,2024-06-02 20:00:00,1,7
"3689",2024-06-02 17:00:00,2024-06-02 21:00:00,1,7
"3690",2024-06-02 18:00:00,2024-06-02 22:00:00,1,7
"3691",2024-06-02 19:00:00,2024-06-02 23:00:00,1,7
"3692",2024-06-02 20:00:00,2024-06-03,1,8
"3693",2024-06-02 21:00:00,2024-06-03 01:00:00,0,8
"3694",2024-06-02 22:00:00,2024-06-03 02:00:00,0,2
"3695",2024-06-02 23:00:00,2024-06-03 03:00:00,0,0
"3696",2024-06-03,2024-06-03 04:00:00,0,0
"3697",2024-06-03 01:00:00,2024-06-03 05:00:00,0,7.5
"3698",2024-06-03 02:00:00,2024-06-03 06:00:00,0,2
"3699",2024-06-03 03:00:00,2024-06-03 07:00:00,0,7
"3700",2024-06-03 04:00:00,2024-06-03 08:00:00,0,0
"3701",2024-06-03 05:00:00,2024-06-03 09:00:00,0,4
"3702",2024-06-03 06:00:00,2024-06-03 10:00:00,0,9
"3703",2024-06-03 07:00:00,2024-06-03 11:00:00,1,9
"3704",2024-06-03 08:00:00,2024-06-03 12:00:00,1,8.75
"3705",2024-06-03 09:00:00,2024-06-03 13:00:00,1,8
"3706",2024-06-03 10:00:00,2024-06-03 14:00:00,1,7.2
"3707",2024-06-03 11:00:00,2024-06-03 15:00:00,1,7
"3708",2024-06-03 12:00:00,2024-06-03 16:00:00,1,7
"3709",2024-06-03 13:00:00,2024-06-03 17:00:00,1,7
"3710",2024-06-03 14:00:00,2024-06-03 18:00:00,1,7
"3711",2024-06-03 15:00:00,2024-06-03 19:00:00,1,7
"3712",2024-06-03 16:00:00,2024-06-03 20:00:00,1,7
"3713",2024-06-03 17:00:00,2024-06-03 21:00:00,1,7
"3714",2024-06-03 18:00:00,2024-06-03 22:00:00,1,4
"3715",2024-06-03 19:00:00,2024-06-03 23:00:00,1,2
"3716",2024-06-03 20:00:00,2024-06-04,1,4
"3717",2024-06-03 21:00:00,2024-06-04 01:00:00,0,4
"3718",2024-06-03 22:00:00,2024-06-04 02:00:00,0,4
"3719",2024-06-03 23:00:00,2024-06-04 03:00:00,0,4
"3720",2024-06-04,2024-06-04 04:00:00,0,0
"3721",2024-06-04 01:00:00,2024-06-04 05:00:00,0,2
"3722",2024-06-04 02:00:00,2024-06-04 06:00:00,0,4
"3723",2024-06-04 03:00:00,2024-06-04 07:00:00,0,7
"3724",2024-06-04 04:00:00,2024-06-04 08:00:00,0,7
"3725",2024-06-04 05:00:00,2024-06-04 09:00:00,0,7
"3726",2024-06-04 06:00:00,2024-06-04 10:00:00,0,7
"3727",2024-06-04 07:00:00,2024-06-04 11:00:00,1,7
"3728",2024-06-04 08:00:00,2024-06-04 12:00:00,1,7
"3729",2024-06-04 09:00:00,2024-06-04 13:00:00,1,7
"3730",2024-06-04 10:00:00,2024-06-04 14:00:00,1,7
"3731",2024-06-04 11:00:00,2024-06-04 15:00:00,1,7
"3732",2024-06-04 12:00:00,2024-06-04 16:00:00,1,7
"3733",2024-06-04 13:00:00,2024-06-04 17:00:00,1,4
"3734",2024-06-04 14:00:00,2024-06-04 18:00:00,1,7
"3735",2024-06-04 15:00:00,2024-06-04 19:00:00,1,7
"3736",2024-06-04 16:00:00,2024-06-04 20:00:00,1,4.33333333333333
"3737",2024-06-04 17:00:00,2024-06-04 21:00:00,1,8
"3738",2024-06-04 18:00:00,2024-06-04 22:00:00,1,7
"3739",2024-06-04 19:00:00,2024-06-04 23:00:00,1,8
"3740",2024-06-04 20:00:00,2024-06-05,1,8
"3741",2024-06-04 21:00:00,2024-06-05 01:00:00,0,8
"3742",2024-06-04 22:00:00,2024-06-05 02:00:00,0,4
"3743",2024-06-04 23:00:00,2024-06-05 03:00:00,0,7
"3744",2024-06-05,2024-06-05 04:00:00,0,7
"3745",2024-06-05 01:00:00,2024-06-05 05:00:00,0,7
"3746",2024-06-05 02:00:00,2024-06-05 06:00:00,0,4
"3747",2024-06-05 03:00:00,2024-06-05 07:00:00,0,5
"3748",2024-06-05 04:00:00,2024-06-05 08:00:00,0,7
"3749",2024-06-05 05:00:00,2024-06-05 09:00:00,0,7
"3750",2024-06-05 06:00:00,2024-06-05 10:00:00,0,7
"3751",2024-06-05 07:00:00,2024-06-05 11:00:00,1,8
"3752",2024-06-05 08:00:00,2024-06-05 12:00:00,1,7
"3753",2024-06-05 09:00:00,2024-06-05 13:00:00,1,7
"3754",2024-06-05 10:00:00,2024-06-05 14:00:00,1,8
"3755",2024-06-05 11:00:00,2024-06-05 15:00:00,1,8
"3756",2024-06-05 12:00:00,2024-06-05 16:00:00,1,8
"3757",2024-06-05 13:00:00,2024-06-05 17:00:00,1,5.5
"3758",2024-06-05 14:00:00,2024-06-05 18:00:00,1,4
"3759",2024-06-05 15:00:00,2024-06-05 19:00:00,1,7
"3760",2024-06-05 16:00:00,2024-06-05 20:00:00,1,7
"3761",2024-06-05 17:00:00,2024-06-05 21:00:00,1,7
"3762",2024-06-05 18:00:00,2024-06-05 22:00:00,1,8
"3763",2024-06-05 19:00:00,2024-06-05 23:00:00,1,8
"3764",2024-06-05 20:00:00,2024-06-06,1,8
"3765",2024-06-05 21:00:00,2024-06-06 01:00:00,0,8
"3766",2024-06-05 22:00:00,2024-06-06 02:00:00,0,8
"3767",2024-06-05 23:00:00,2024-06-06 03:00:00,0,7
"3768",2024-06-06,2024-06-06 04:00:00,0,2
"3769",2024-06-06 01:00:00,2024-06-06 05:00:00,0,7.5
"3770",2024-06-06 02:00:00,2024-06-06 06:00:00,0,7.66666666666667
"3771",2024-06-06 03:00:00,2024-06-06 07:00:00,0,5
"3772",2024-06-06 04:00:00,2024-06-06 08:00:00,0,4
"3773",2024-06-06 05:00:00,2024-06-06 09:00:00,0,2
"3774",2024-06-06 06:00:00,2024-06-06 10:00:00,0,2
"3775",2024-06-06 07:00:00,2024-06-06 11:00:00,1,4
"3776",2024-06-06 08:00:00,2024-06-06 12:00:00,1,2
"3777",2024-06-06 09:00:00,2024-06-06 13:00:00,1,2
"3778",2024-06-06 10:00:00,2024-06-06 14:00:00,1,2
"3779",2024-06-06 11:00:00,2024-06-06 15:00:00,1,4
"3780",2024-06-06 12:00:00,2024-06-06 16:00:00,1,7
"3781",2024-06-06 13:00:00,2024-06-06 17:00:00,1,7
"3782",2024-06-06 14:00:00,2024-06-06 18:00:00,1,7
"3783",2024-06-06 15:00:00,2024-06-06 19:00:00,1,7
"3784",2024-06-06 16:00:00,2024-06-06 20:00:00,1,2
"3785",2024-06-06 17:00:00,2024-06-06 21:00:00,1,7
"3786",2024-06-06 18:00:00,2024-06-06 22:00:00,1,2
"3787",2024-06-06 19:00:00,2024-06-06 23:00:00,1,2
"3788",2024-06-06 20:00:00,2024-06-07,1,2
"3789",2024-06-06 21:00:00,2024-06-07 01:00:00,0,2
"3790",2024-06-06 22:00:00,2024-06-07 02:00:00,0,0
"3791",2024-06-06 23:00:00,2024-06-07 03:00:00,0,0
"3792",2024-06-07,2024-06-07 04:00:00,0,0
"3793",2024-06-07 01:00:00,2024-06-07 05:00:00,0,0
"3794",2024-06-07 02:00:00,2024-06-07 06:00:00,0,0
"3795",2024-06-07 03:00:00,2024-06-07 07:00:00,0,0
"3796",2024-06-07 04:00:00,2024-06-07 08:00:00,0,0
"3797",2024-06-07 05:00:00,2024-06-07 09:00:00,0,0
"3798",2024-06-07 06:00:00,2024-06-07 10:00:00,0,0
"3799",2024-06-07 07:00:00,2024-06-07 11:00:00,1,0
"3800",2024-06-07 08:00:00,2024-06-07 12:00:00,1,0
"3801",2024-06-07 09:00:00,2024-06-07 13:00:00,1,0
"3802",2024-06-07 10:00:00,2024-06-07 14:00:00,1,2
"3803",2024-06-07 11:00:00,2024-06-07 15:00:00,1,4
"3804",2024-06-07 12:00:00,2024-06-07 16:00:00,1,7
"3805",2024-06-07 13:00:00,2024-06-07 17:00:00,1,7
"3806",2024-06-07 14:00:00,2024-06-07 18:00:00,1,4
"3807",2024-06-07 15:00:00,2024-06-07 19:00:00,1,4
"3808",2024-06-07 16:00:00,2024-06-07 20:00:00,1,4
"3809",2024-06-07 17:00:00,2024-06-07 21:00:00,1,2
"3810",2024-06-07 18:00:00,2024-06-07 22:00:00,1,2
"3811",2024-06-07 19:00:00,2024-06-07 23:00:00,1,4
"3812",2024-06-07 20:00:00,2024-06-08,1,2
"3813",2024-06-07 21:00:00,2024-06-08 01:00:00,0,2
"3814",2024-06-07 22:00:00,2024-06-08 02:00:00,0,2
"3815",2024-06-07 23:00:00,2024-06-08 03:00:00,0,2
"3816",2024-06-08,2024-06-08 04:00:00,0,0
"3817",2024-06-08 01:00:00,2024-06-08 05:00:00,0,0
"3818",2024-06-08 02:00:00,2024-06-08 06:00:00,0,4
"3819",2024-06-08 03:00:00,2024-06-08 07:00:00,0,2
"3820",2024-06-08 04:00:00,2024-06-08 08:00:00,0,4
"3821",2024-06-08 05:00:00,2024-06-08 09:00:00,0,2
"3822",2024-06-08 06:00:00,2024-06-08 10:00:00,0,4
"3823",2024-06-08 07:00:00,2024-06-08 11:00:00,1,7
"3824",2024-06-08 08:00:00,2024-06-08 12:00:00,1,8
"3825",2024-06-08 09:00:00,2024-06-08 13:00:00,1,8
"3826",2024-06-08 10:00:00,2024-06-08 14:00:00,1,8
"3827",2024-06-08 11:00:00,2024-06-08 15:00:00,1,8
"3828",2024-06-08 12:00:00,2024-06-08 16:00:00,1,8
"3829",2024-06-08 13:00:00,2024-06-08 17:00:00,1,8
"3830",2024-06-08 14:00:00,2024-06-08 18:00:00,1,8
"3831",2024-06-08 15:00:00,2024-06-08 19:00:00,1,7
"3832",2024-06-08 16:00:00,2024-06-08 20:00:00,1,8
"3833",2024-06-08 17:00:00,2024-06-08 21:00:00,1,7
"3834",2024-06-08 18:00:00,2024-06-08 22:00:00,1,8
"3835",2024-06-08 19:00:00,2024-06-08 23:00:00,1,7
"3836",2024-06-08 20:00:00,2024-06-09,1,8
"3837",2024-06-08 21:00:00,2024-06-09 01:00:00,0,8
"3838",2024-06-08 22:00:00,2024-06-09 02:00:00,0,8
"3839",2024-06-08 23:00:00,2024-06-09 03:00:00,0,7
"3840",2024-06-09,2024-06-09 04:00:00,0,8
"3841",2024-06-09 01:00:00,2024-06-09 05:00:00,0,7
"3842",2024-06-09 02:00:00,2024-06-09 06:00:00,0,7
"3843",2024-06-09 03:00:00,2024-06-09 07:00:00,0,7
"3844",2024-06-09 04:00:00,2024-06-09 08:00:00,0,7
"3845",2024-06-09 05:00:00,2024-06-09 09:00:00,0,7.5
"3846",2024-06-09 06:00:00,2024-06-09 10:00:00,0,7
"3847",2024-06-09 07:00:00,2024-06-09 11:00:00,1,7
"3848",2024-06-09 08:00:00,2024-06-09 12:00:00,1,5.5
"3849",2024-06-09 09:00:00,2024-06-09 13:00:00,1,7
"3850",2024-06-09 10:00:00,2024-06-09 14:00:00,1,8
"3851",2024-06-09 11:00:00,2024-06-09 15:00:00,1,7
"3852",2024-06-09 12:00:00,2024-06-09 16:00:00,1,7
"3853",2024-06-09 13:00:00,2024-06-09 17:00:00,1,7
"3854",2024-06-09 14:00:00,2024-06-09 18:00:00,1,4
"3855",2024-06-09 15:00:00,2024-06-09 19:00:00,1,4
"3856",2024-06-09 16:00:00,2024-06-09 20:00:00,1,4
"3857",2024-06-09 17:00:00,2024-06-09 21:00:00,1,7
"3858",2024-06-09 18:00:00,2024-06-09 22:00:00,1,7
"3859",2024-06-09 19:00:00,2024-06-09 23:00:00,1,7
"3860",2024-06-09 20:00:00,2024-06-10,1,4
"3861",2024-06-09 21:00:00,2024-06-10 01:00:00,0,4
"3862",2024-06-09 22:00:00,2024-06-10 02:00:00,0,2
"3863",2024-06-09 23:00:00,2024-06-10 03:00:00,0,0
"3864",2024-06-10,2024-06-10 04:00:00,0,0
"3865",2024-06-10 01:00:00,2024-06-10 05:00:00,0,0
"3866",2024-06-10 02:00:00,2024-06-10 06:00:00,0,0
"3867",2024-06-10 03:00:00,2024-06-10 07:00:00,0,0
"3868",2024-06-10 04:00:00,2024-06-10 08:00:00,0,0
"3869",2024-06-10 05:00:00,2024-06-10 09:00:00,0,0
"3870",2024-06-10 06:00:00,2024-06-10 10:00:00,0,0
"3871",2024-06-10 07:00:00,2024-06-10 11:00:00,1,0
"3872",2024-06-10 08:00:00,2024-06-10 12:00:00,1,0
"3873",2024-06-10 09:00:00,2024-06-10 13:00:00,1,2
"3874",2024-06-10 10:00:00,2024-06-10 14:00:00,1,4
"3875",2024-06-10 11:00:00,2024-06-10 15:00:00,1,8
"3876",2024-06-10 12:00:00,2024-06-10 16:00:00,1,8
"3877",2024-06-10 13:00:00,2024-06-10 17:00:00,1,8
"3878",2024-06-10 14:00:00,2024-06-10 18:00:00,1,8
"3879",2024-06-10 15:00:00,2024-06-10 19:00:00,1,8
"3880",2024-06-10 16:00:00,2024-06-10 20:00:00,1,8
"3881",2024-06-10 17:00:00,2024-06-10 21:00:00,1,8
"3882",2024-06-10 18:00:00,2024-06-10 22:00:00,1,8
"3883",2024-06-10 19:00:00,2024-06-10 23:00:00,1,7
"3884",2024-06-10 20:00:00,2024-06-11,1,4
"3885",2024-06-10 21:00:00,2024-06-11 01:00:00,0,2
"3886",2024-06-10 22:00:00,2024-06-11 02:00:00,0,2
"3887",2024-06-10 23:00:00,2024-06-11 03:00:00,0,0
"3888",2024-06-11,2024-06-11 04:00:00,0,0
"3889",2024-06-11 01:00:00,2024-06-11 05:00:00,0,0
"3890",2024-06-11 02:00:00,2024-06-11 06:00:00,0,0
"3891",2024-06-11 03:00:00,2024-06-11 07:00:00,0,0
"3892",2024-06-11 04:00:00,2024-06-11 08:00:00,0,0
"3893",2024-06-11 05:00:00,2024-06-11 09:00:00,0,0
"3894",2024-06-11 06:00:00,2024-06-11 10:00:00,0,0
"3895",2024-06-11 07:00:00,2024-06-11 11:00:00,1,0
"3896",2024-06-11 08:00:00,2024-06-11 12:00:00,1,0
"3897",2024-06-11 09:00:00,2024-06-11 13:00:00,1,0
"3898",2024-06-11 10:00:00,2024-06-11 14:00:00,1,0
"3899",2024-06-11 11:00:00,2024-06-11 15:00:00,1,2
"3900",2024-06-11 12:00:00,2024-06-11 16:00:00,1,2
"3901",2024-06-11 13:00:00,2024-06-11 17:00:00,1,2
"3902",2024-06-11 14:00:00,2024-06-11 18:00:00,1,2
"3903",2024-06-11 15:00:00,2024-06-11 19:00:00,1,2
"3904",2024-06-11 16:00:00,2024-06-11 20:00:00,1,2
"3905",2024-06-11 17:00:00,2024-06-11 21:00:00,1,2
"3906",2024-06-11 18:00:00,2024-06-11 22:00:00,1,2
"3907",2024-06-11 19:00:00,2024-06-11 23:00:00,1,2
"3908",2024-06-11 20:00:00,2024-06-12,1,4
"3909",2024-06-11 21:00:00,2024-06-12 01:00:00,0,7
"3910",2024-06-11 22:00:00,2024-06-12 02:00:00,0,4
"3911",2024-06-11 23:00:00,2024-06-12 03:00:00,0,4
"3912",2024-06-12,2024-06-12 04:00:00,0,2
"3913",2024-06-12 01:00:00,2024-06-12 05:00:00,0,2
"3914",2024-06-12 02:00:00,2024-06-12 06:00:00,0,2
"3915",2024-06-12 03:00:00,2024-06-12 07:00:00,0,2
"3916",2024-06-12 04:00:00,2024-06-12 08:00:00,0,4
"3917",2024-06-12 05:00:00,2024-06-12 09:00:00,0,4
"3918",2024-06-12 06:00:00,2024-06-12 10:00:00,0,7
"3919",2024-06-12 07:00:00,2024-06-12 11:00:00,1,7
"3920",2024-06-12 08:00:00,2024-06-12 12:00:00,1,2
"3921",2024-06-12 09:00:00,2024-06-12 13:00:00,1,2
"3922",2024-06-12 10:00:00,2024-06-12 14:00:00,1,0
"3923",2024-06-12 11:00:00,2024-06-12 15:00:00,1,0
"3924",2024-06-12 12:00:00,2024-06-12 16:00:00,1,0
"3925",2024-06-12 13:00:00,2024-06-12 17:00:00,1,2
"3926",2024-06-12 14:00:00,2024-06-12 18:00:00,1,2
"3927",2024-06-12 15:00:00,2024-06-12 19:00:00,1,4
"3928",2024-06-12 16:00:00,2024-06-12 20:00:00,1,4
"3929",2024-06-12 17:00:00,2024-06-12 21:00:00,1,2
"3930",2024-06-12 18:00:00,2024-06-12 22:00:00,1,2
"3931",2024-06-12 19:00:00,2024-06-12 23:00:00,1,2
"3932",2024-06-12 20:00:00,2024-06-13,1,2
"3933",2024-06-12 21:00:00,2024-06-13 01:00:00,1,2
"3934",2024-06-12 22:00:00,2024-06-13 02:00:00,0,0
"3935",2024-06-12 23:00:00,2024-06-13 03:00:00,0,0
"3936",2024-06-13,2024-06-13 04:00:00,0,2
"3937",2024-06-13 01:00:00,2024-06-13 05:00:00,0,0
"3938",2024-06-13 02:00:00,2024-06-13 06:00:00,0,0
"3939",2024-06-13 03:00:00,2024-06-13 07:00:00,0,0
"3940",2024-06-13 04:00:00,2024-06-13 08:00:00,0,0
"3941",2024-06-13 05:00:00,2024-06-13 09:00:00,0,0
"3942",2024-06-13 06:00:00,2024-06-13 10:00:00,0,2
"3943",2024-06-13 07:00:00,2024-06-13 11:00:00,1,0
"3944",2024-06-13 08:00:00,2024-06-13 12:00:00,1,0
"3945",2024-06-13 09:00:00,2024-06-13 13:00:00,1,0
"3946",2024-06-13 10:00:00,2024-06-13 14:00:00,1,0
"3947",2024-06-13 11:00:00,2024-06-13 15:00:00,1,0
"3948",2024-06-13 12:00:00,2024-06-13 16:00:00,1,0
"3949",2024-06-13 13:00:00,2024-06-13 17:00:00,1,0
"3950",2024-06-13 14:00:00,2024-06-13 18:00:00,1,0
"3951",2024-06-13 15:00:00,2024-06-13 19:00:00,1,0
"3952",2024-06-13 16:00:00,2024-06-13 20:00:00,1,0
"3953",2024-06-13 17:00:00,2024-06-13 21:00:00,1,0
"3954",2024-06-13 18:00:00,2024-06-13 22:00:00,1,2
"3955",2024-06-13 19:00:00,2024-06-13 23:00:00,1,4
"3956",2024-06-13 20:00:00,2024-06-14,1,7
"3957",2024-06-13 21:00:00,2024-06-14 01:00:00,1,7
"3958",2024-06-13 22:00:00,2024-06-14 02:00:00,0,7
"3959",2024-06-13 23:00:00,2024-06-14 03:00:00,0,7
"3960",2024-06-14,2024-06-14 04:00:00,0,7
"3961",2024-06-14 01:00:00,2024-06-14 05:00:00,0,7.33333333333333
"3962",2024-06-14 02:00:00,2024-06-14 06:00:00,0,7
"3963",2024-06-14 03:00:00,2024-06-14 07:00:00,0,7
"3964",2024-06-14 04:00:00,2024-06-14 08:00:00,0,4
"3965",2024-06-14 05:00:00,2024-06-14 09:00:00,0,8
"3966",2024-06-14 06:00:00,2024-06-14 10:00:00,0,8
"3967",2024-06-14 07:00:00,2024-06-14 11:00:00,1,7
"3968",2024-06-14 08:00:00,2024-06-14 12:00:00,1,7
"3969",2024-06-14 09:00:00,2024-06-14 13:00:00,1,8
"3970",2024-06-14 10:00:00,2024-06-14 14:00:00,1,7
"3971",2024-06-14 11:00:00,2024-06-14 15:00:00,1,7
"3972",2024-06-14 12:00:00,2024-06-14 16:00:00,1,8
"3973",2024-06-14 13:00:00,2024-06-14 17:00:00,1,8
"3974",2024-06-14 14:00:00,2024-06-14 18:00:00,1,7
"3975",2024-06-14 15:00:00,2024-06-14 19:00:00,1,7
"3976",2024-06-14 16:00:00,2024-06-14 20:00:00,1,4
"3977",2024-06-14 17:00:00,2024-06-14 21:00:00,1,4
"3978",2024-06-14 18:00:00,2024-06-14 22:00:00,1,4
"3979",2024-06-14 19:00:00,2024-06-14 23:00:00,1,2
"3980",2024-06-14 20:00:00,2024-06-15,1,4
"3981",2024-06-14 21:00:00,2024-06-15 01:00:00,1,2
"3982",2024-06-14 22:00:00,2024-06-15 02:00:00,0,2
"3983",2024-06-14 23:00:00,2024-06-15 03:00:00,0,2
"3984",2024-06-15,2024-06-15 04:00:00,0,2
"3985",2024-06-15 01:00:00,2024-06-15 05:00:00,0,2
"3986",2024-06-15 02:00:00,2024-06-15 06:00:00,0,7
"3987",2024-06-15 03:00:00,2024-06-15 07:00:00,0,4
"3988",2024-06-15 04:00:00,2024-06-15 08:00:00,0,2
"3989",2024-06-15 05:00:00,2024-06-15 09:00:00,0,4
"3990",2024-06-15 06:00:00,2024-06-15 10:00:00,0,4
"3991",2024-06-15 07:00:00,2024-06-15 11:00:00,1,0
"3992",2024-06-15 08:00:00,2024-06-15 12:00:00,1,0
"3993",2024-06-15 09:00:00,2024-06-15 13:00:00,1,0
"3994",2024-06-15 10:00:00,2024-06-15 14:00:00,1,0
"3995",2024-06-15 11:00:00,2024-06-15 15:00:00,1,0
"3996",2024-06-15 12:00:00,2024-06-15 16:00:00,1,0
"3997",2024-06-15 13:00:00,2024-06-15 17:00:00,1,2
"3998",2024-06-15 14:00:00,2024-06-15 18:00:00,1,4
"3999",2024-06-15 15:00:00,2024-06-15 19:00:00,1,4
"4000",2024-06-15 16:00:00,2024-06-15 20:00:00,1,4
"4001",2024-06-15 17:00:00,2024-06-15 21:00:00,1,0
"4002",2024-06-15 18:00:00,2024-06-15 22:00:00,1,4
"4003",2024-06-15 19:00:00,2024-06-15 23:00:00,1,7
"4004",2024-06-15 20:00:00,2024-06-16,1,7
"4005",2024-06-15 21:00:00,2024-06-16 01:00:00,1,7
"4006",2024-06-15 22:00:00,2024-06-16 02:00:00,0,7
"4007",2024-06-15 23:00:00,2024-06-16 03:00:00,0,4
"4008",2024-06-16,2024-06-16 04:00:00,0,4
"4009",2024-06-16 01:00:00,2024-06-16 05:00:00,0,2
"4010",2024-06-16 02:00:00,2024-06-16 06:00:00,0,2
"4011",2024-06-16 03:00:00,2024-06-16 07:00:00,0,2
"4012",2024-06-16 04:00:00,2024-06-16 08:00:00,0,2
"4013",2024-06-16 05:00:00,2024-06-16 09:00:00,0,2
"4014",2024-06-16 06:00:00,2024-06-16 10:00:00,0,4
"4015",2024-06-16 07:00:00,2024-06-16 11:00:00,1,4
"4016",2024-06-16 08:00:00,2024-06-16 12:00:00,1,4
"4017",2024-06-16 09:00:00,2024-06-16 13:00:00,1,4
"4018",2024-06-16 10:00:00,2024-06-16 14:00:00,1,4
"4019",2024-06-16 11:00:00,2024-06-16 15:00:00,1,4
"4020",2024-06-16 12:00:00,2024-06-16 16:00:00,1,2
"4021",2024-06-16 13:00:00,2024-06-16 17:00:00,1,0
"4022",2024-06-16 14:00:00,2024-06-16 18:00:00,1,2
"4023",2024-06-16 15:00:00,2024-06-16 19:00:00,1,2
"4024",2024-06-16 16:00:00,2024-06-16 20:00:00,1,2
"4025",2024-06-16 17:00:00,2024-06-16 21:00:00,1,2
"4026",2024-06-16 18:00:00,2024-06-16 22:00:00,1,2
"4027",2024-06-16 19:00:00,2024-06-16 23:00:00,1,2
"4028",2024-06-16 20:00:00,2024-06-17,1,4
"4029",2024-06-16 21:00:00,2024-06-17 01:00:00,1,2
"4030",2024-06-16 22:00:00,2024-06-17 02:00:00,0,2
"4031",2024-06-16 23:00:00,2024-06-17 03:00:00,0,4
"4032",2024-06-17,2024-06-17 04:00:00,0,4
"4033",2024-06-17 01:00:00,2024-06-17 05:00:00,0,4
"4034",2024-06-17 02:00:00,2024-06-17 06:00:00,0,4
"4035",2024-06-17 03:00:00,2024-06-17 07:00:00,0,2
"4036",2024-06-17 04:00:00,2024-06-17 08:00:00,0,2
"4037",2024-06-17 05:00:00,2024-06-17 09:00:00,0,2
"4038",2024-06-17 06:00:00,2024-06-17 10:00:00,0,2
"4039",2024-06-17 07:00:00,2024-06-17 11:00:00,1,2
"4040",2024-06-17 08:00:00,2024-06-17 12:00:00,1,2
"4041",2024-06-17 09:00:00,2024-06-17 13:00:00,1,2
"4042",2024-06-17 10:00:00,2024-06-17 14:00:00,1,4
"4043",2024-06-17 11:00:00,2024-06-17 15:00:00,1,4
"4044",2024-06-17 12:00:00,2024-06-17 16:00:00,1,7
"4045",2024-06-17 13:00:00,2024-06-17 17:00:00,1,4
"4046",2024-06-17 14:00:00,2024-06-17 18:00:00,1,4
"4047",2024-06-17 15:00:00,2024-06-17 19:00:00,1,4
"4048",2024-06-17 16:00:00,2024-06-17 20:00:00,1,2
"4049",2024-06-17 17:00:00,2024-06-17 21:00:00,1,2
"4050",2024-06-17 18:00:00,2024-06-17 22:00:00,1,2
"4051",2024-06-17 19:00:00,2024-06-17 23:00:00,1,2
"4052",2024-06-17 20:00:00,2024-06-18,1,4
"4053",2024-06-17 21:00:00,2024-06-18 01:00:00,1,4
"4054",2024-06-17 22:00:00,2024-06-18 02:00:00,0,4
"4055",2024-06-17 23:00:00,2024-06-18 03:00:00,0,7
"4056",2024-06-18,2024-06-18 04:00:00,0,7
"4057",2024-06-18 01:00:00,2024-06-18 05:00:00,0,7
"4058",2024-06-18 02:00:00,2024-06-18 06:00:00,0,2
"4059",2024-06-18 03:00:00,2024-06-18 07:00:00,0,4
"4060",2024-06-18 04:00:00,2024-06-18 08:00:00,0,4
"4061",2024-06-18 05:00:00,2024-06-18 09:00:00,0,4
"4062",2024-06-18 06:00:00,2024-06-18 10:00:00,0,7
"4063",2024-06-18 07:00:00,2024-06-18 11:00:00,1,7
"4064",2024-06-18 08:00:00,2024-06-18 12:00:00,1,7
"4065",2024-06-18 09:00:00,2024-06-18 13:00:00,1,7
"4066",2024-06-18 10:00:00,2024-06-18 14:00:00,1,7
"4067",2024-06-18 11:00:00,2024-06-18 15:00:00,1,8
"4068",2024-06-18 12:00:00,2024-06-18 16:00:00,1,7
"4069",2024-06-18 13:00:00,2024-06-18 17:00:00,1,7
"4070",2024-06-18 14:00:00,2024-06-18 18:00:00,1,7
"4071",2024-06-18 15:00:00,2024-06-18 19:00:00,1,8
"4072",2024-06-18 16:00:00,2024-06-18 20:00:00,1,7
"4073",2024-06-18 17:00:00,2024-06-18 21:00:00,1,4
"4074",2024-06-18 18:00:00,2024-06-18 22:00:00,1,2
"4075",2024-06-18 19:00:00,2024-06-18 23:00:00,1,8
"4076",2024-06-18 20:00:00,2024-06-19,1,8
"4077",2024-06-18 21:00:00,2024-06-19 01:00:00,1,8
"4078",2024-06-18 22:00:00,2024-06-19 02:00:00,0,7
"4079",2024-06-18 23:00:00,2024-06-19 03:00:00,0,7
"4080",2024-06-19,2024-06-19 04:00:00,0,2
"4081",2024-06-19 01:00:00,2024-06-19 05:00:00,0,2
"4082",2024-06-19 02:00:00,2024-06-19 06:00:00,0,7
"4083",2024-06-19 03:00:00,2024-06-19 07:00:00,0,7
"4084",2024-06-19 04:00:00,2024-06-19 08:00:00,0,7
"4085",2024-06-19 05:00:00,2024-06-19 09:00:00,0,8
"4086",2024-06-19 06:00:00,2024-06-19 10:00:00,0,7
"4087",2024-06-19 07:00:00,2024-06-19 11:00:00,1,8
"4088",2024-06-19 08:00:00,2024-06-19 12:00:00,1,7
"4089",2024-06-19 09:00:00,2024-06-19 13:00:00,1,8
"4090",2024-06-19 10:00:00,2024-06-19 14:00:00,1,8
"4091",2024-06-19 11:00:00,2024-06-19 15:00:00,1,8
